canonical_smiles
CC[C@@H]1C(=O)N(C)C[C@@H]1Cc1cncn1C
C[N+](C)(C)CCOC(N)=O.[Cl-]
N=C(NCCC[C@H](N)C(=O)O)N[N+](=O)[O-]
Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)[nH]1
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
O=C(O)c1cnc2cc(O)ccc2c1O
CCCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1O
S=C(NCN1CCCCC1)Nc1ccc(Br)cn1
CCCCCCC(O)CCCCCCCCC[C@@H](O)[C@H](O)C(N)(CO)CO
Nc1ccc2cnccc2c1Br
CCCCNC(=N)c1ccc(C2=NOC(CC(=O)NCCC(=O)O)C2)cc1
COP(=O)(O)CNC(Cc1ccc(-c2ccccc2)cc1)C(=O)NCCC(=O)O
CN[C@H](CC(=O)O)C(=O)O
CCCCCCSc1nc(O)c2[nH]cnc2n1
CCCCCc1nc(O)c2c[nH]nc2n1
CC(=O)c1ccc(NC(=O)/C(C#N)=C(\O)C2CC2)cc1
N#C/C(C(=O)Nc1ccc(C(=O)O)cc1)=C(/O)C1CC1
Fc1cc(F)cc(Cn2cc[nH]c2=S)c1
CC(C)NCCCOc1ccc(-c2cccnc2)cc1
CCc1cc(NCc2cccnc2)c(O)nc1C
N=C(S)N/N=C/c1cc(C(F)(F)F)cc(C(F)(F)F)c1
C/C(=N\N=C(\N)S)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CC/C(=N\NC(N)=O)c1cccc(Cl)c1
NC(=O)N/N=C/c1ccc(-c2cccc(Cl)c2)o1
COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CNC(=O)[C@@H](N=C(N)N)C(C)C
CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)C
O=C(O)CN(c1ccc(F)cc1)S(=O)(=O)c1ccccc1
N#C/C(=C\c1ccc(O)cc1)C(=O)O
N#CC(C#N)=Cc1ccncc1
N#CC(C#N)=Cc1ccc(F)cc1
N#CC(C#N)=Cc1ccc(O)c([N+](=O)[O-])c1
O=C(O)Cc1ccccc1Nc1ccccc1
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
CN(C)CCNC(=O)c1cc(N(CCO)CCO)ccc1[N+](=O)[O-]
Cl.NC1=NCCC1
CCCCn1c(C)ccc1-c1ccc(S(C)(=O)=O)cc1
OCCC#Cc1cc(O)nnc1-c1ccccc1
Cc1ccc(CC(CNC(=S)OCc2ccc(NS(C)(=O)=O)cc2)COC(=O)C(C)(C)C)cc1C
Nc1cc(-c2ccncc2)c[nH]c1=O
CC(C)=CCC/C(C)=C/CC/C(C)=C/CCP(=O)(O)CP(=O)(O)O
Clc1cccc(Cl)c1NC1=NCCN1
BrCCCCCC[n+]1ccccc1.[Br-]
COC(=O)CCc1c(O)nc(C)c2cc(OC)c(OC)cc12
CCCc1c(O)nc(C)c2cc(OC)c(OC)cc12
CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]1CC(=O)OC1O)C(C)C
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)C1(NC(=O)[C@@H](N)CS)CCCCC1)C(=O)O
C[C@]1(COC=O)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O.[Na+].[Na+]
C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2cccc(F)c2)cc(C(C)C)c1OCC(F)F
O=C(CCCCCCC(=O)Nc1ccccc1)NO
CCCCCCCCCCCCOS(C)(=O)=O
CN1CCN(S(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)CC1
O=[N+]([O-])c1cc(S(=O)(=O)NCc2ccccc2)ccc1Cl
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
O=C1C=C(S(=O)(=O)[O-])c2ccccc2C1=O.[Na+]
COc1ccc(NC(=O)/C(C#N)=C(\O)C2CC2)cc1
COc1ccc(Cn2cc[nH]c2=S)cc1F
COc1ccc(Cn2cc[nH]c2=S)cc1[N+](=O)[O-]
Fc1cccc(Cn2cc[nH]c2=S)c1
Oc1ccc(Cn2cc[nH]c2=S)cc1
CCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(Cc2ccccc2)c1
Cc1onc(O)c1C(N)C(=O)O
N[C@@H]1[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@H]1OP(=O)(O)O
CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OCC)C[C@@H]2C(=O)NO)cc1
NC(Cc1nc2cc(C(F)(F)F)ccc2n1CP(=O)(O)O)C(=O)O
COc1ccccc1-c1ccc(/C=N/N=C(/N)S)o1
N/C(S)=N/N=C/c1cccc(Br)c1
COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CNC(=O)[C@@H](N=C(N)N)C(C)(C)C
Cc1cc(C)c(C)c(Nc2ccccc2CC(=O)O)c1C
CC(=C(C#N)C#N)c1ccc(N)cc1
O=[N+]([O-])c1ccc(O)c(O)c1
CC(C)CN(C)Cc1cc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)ccc1O.Cl
O=C(O)[C@H](NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1
COc1cc(/C=C\c2ccccc2)cc(OC)c1OC
CCCCC/C=C\CCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)CC(C)C
O=C(c1cc(N(CCCl)CCCl)c([N+](=O)[O-])cc1[N+](=O)[O-])N1CCOCC1
CC1CCC(N)=N1.Cl
NC(=O)c1ccc2c(O)c(C(=O)O)cnc2c1
CC[N+](C)(CC)CCc1ccncc1.[I-]
OCC1NC(CO)[C@H](O)[C@H](O)[C@@H]1O
CC(=O)O[C@@H]1[C@H](C)C(=O)N1C(=O)NCc1ccccc1
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H]1CC(=O)OC1O)C(C)C
NCCCCCCCCCCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCCC1CCCCC1
C/C(=C\COP(=O)(O)OP(=O)(O)O)COC(=O)c1cccc(C(=O)c2ccccc2)c1
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)C[C@H](N)CS)C(C)C)C(=O)O
Cc1c(N)ccc2cnccc12
C#CCN(CC#C)CCCCCCC(=O)Nc1ccccc1
CCN(CC)c1ccc(S(=O)(=O)N(CC)CC)cc1[N+](=O)[O-]
O=C(O)CNC(=O)C(CS)Cc1ccccc1
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
O=C(O)CNC(=O)C(Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)O
CSc1ccc(NC(=O)/C(C#N)=C(\O)C2CC2)cc1
Cc1cc(NC(=O)/C(C#N)=C(\O)C2CC2)ccc1Br
COc1c(Cl)cc(Cn2cc[nH]c2=S)cc1Cl
COc1ccc(S(=O)(=O)N2CCNCC2C(=O)NO)cc1
O=P(O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H]1O
Cc1ccc(S(=O)(=O)N[C@H](C(=O)N[C@@H](C=O)CC(C)C)C(C)C)cc1
CC(C)C[C@H](C=O)NC(=O)[C@H](NS(=O)(=O)c1ccc(F)cc1)C(C)C
CCOC(=O)N1CCC(Nc2cc(OCC)ccn2)CC1
N=C(S)N/N=C/c1ccccc1C(F)(F)F
COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CNC(=O)[C@H](C)N=C(N)N
CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C
O=C(O)CN(c1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1
N#CCNC(=O)/C(C#N)=C/c1ccc(O)cc1
CN(C)CCNC(=O)c1cccc(N(CCCl)CCCl)c1
O=[N+]([O-])c1ccc(N(CCO)CCO)c([N+](=O)[O-])c1
CN(C)CCNC(=O)c1cc(N(CCCl)CCCl)c([N+](=O)[O-])cc1[N+](=O)[O-]
CCCCC1N=C(N)CC1C.Cl
COP(=O)(O)CP(=O)(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
COc1cc(OC)c2c(C)nc(O)cc2c1
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(F)c1O
N[C@@]1(C(=O)O)CC[C@H](P(=O)(O)O)C1
N[C@@]1(C(=O)O)CCC[C@H](P(=O)(O)O)C1
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)O
C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2ccc(F)cc2)cc(C(C)C)c1OCC(F)F
